PRIMARY_FACILITY_ID,FACILITY_NAME,PERMIT_NO,CLIENT_ID,CLIENT_NAME,MUNICIPALITY,COUNTY,REGION,PERMIT_TYPE,FEE_CATEGORY,LATEST_PERMIT_ISSUE_DATE,AVAILABLE_LAND,TOTAL_AEUS,LOCATION_ADDRESS,LOCATION_ADDRESS_CITY_STATE_ZIP,ANIMAL_TYPES
769309,DWIGHT ZIMMERMAN CAFO,PAG123771,307521,DWIGHT D ZIMMERMAN,Upper Tulpehocken Twp,Berks,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,11/15/2013,3.90,290.17,80 S NORTHKILL RD,"BERNVILLE, PA 19506-8445",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 900 lbs (650-1150)
769309,DWIGHT ZIMMERMAN CAFO,PAG123771,307521,DWIGHT D ZIMMERMAN,Upper Tulpehocken Twp,Berks,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,11/15/2013,3.90,290.17,80 S NORTHKILL RD,"BERNVILLE, PA 19506-8445","Poultry - Chickens - Broiler, large (0-53 days) - 3.0 lbs (0.09-6.0)"
638393,SHADY BRAE FARM,PAG123772,188795,SHADY BRAE FARMS INC,Conoy Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,07/29/2014,477.80,4102.40,29 ENGLE RD,"MARIETTA, PA 17547-9322",Poultry - Chickens - Layer (18-105 wks) - 3.15 lbs (weighted avg)
720633,BURK LEA DAIRY CAFO,PAG123773,234000,BURK LEA FARMS,Greene Twp,Franklin,SCRO,"Water Quality Mgmt Part II, Manure Storage Fac for CAFO",PAG-12 CAFO Permit,09/07/2016,1267,1707.80,3099 GRAND POINT ROAD,"CHAMBERSBURG, PA 17201",Dairy - Holstein/Brown Swiss - Cow - 1300 lbs
720633,BURK LEA DAIRY CAFO,PAG123773,234000,BURK LEA FARMS,Greene Twp,Franklin,SCRO,"Water Quality Mgmt Part II, Manure Storage Fac for CAFO",PAG-12 CAFO Permit,09/07/2016,1267,1707.80,3099 GRAND POINT ROAD,"CHAMBERSBURG, PA 17201",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 900 lbs (650-1150)
720633,BURK LEA DAIRY CAFO,PAG123773,234000,BURK LEA FARMS,Greene Twp,Franklin,SCRO,"Water Quality Mgmt Part II, Manure Storage Fac for CAFO",PAG-12 CAFO Permit,09/07/2016,1267,1707.80,3099 GRAND POINT ROAD,"CHAMBERSBURG, PA 17201",Dairy - Holstein/Brown Swiss - Calf (0-1 yr) - 375 lbs (100-650)
775323,FURNACE HILL HOLSTEINS,PAG123774,309880,FURNACE HILL HOLSTEINS,South Lebanon Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,150,671.21,480 SCHAEFFER RD,"LEBANON, PA 17042-9741",Dairy - Holstein/Brown Swiss - Cow - 1300 lbs
775323,FURNACE HILL HOLSTEINS,PAG123774,309880,FURNACE HILL HOLSTEINS,South Lebanon Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,150,671.21,480 SCHAEFFER RD,"LEBANON, PA 17042-9741",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 900 lbs (650-1150)
775323,FURNACE HILL HOLSTEINS,PAG123774,309880,FURNACE HILL HOLSTEINS,South Lebanon Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,150,671.21,480 SCHAEFFER RD,"LEBANON, PA 17042-9741",Dairy - Holstein/Brown Swiss - Calf (0-1 yr) - 375 lbs (100-650)
775323,FURNACE HILL HOLSTEINS,PAG123774,309880,FURNACE HILL HOLSTEINS,South Lebanon Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,150,671.21,480 SCHAEFFER RD,"LEBANON, PA 17042-9741",Swine - Grow finish - 155 lbs (45-265)
775323,FURNACE HILL HOLSTEINS,PAG123774,309880,FURNACE HILL HOLSTEINS,South Lebanon Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,150,671.21,480 SCHAEFFER RD,"LEBANON, PA 17042-9741",Poultry - Chickens - Layer (18-105 wks) - 3.15 lbs (weighted avg)
775323,FURNACE HILL HOLSTEINS,PAG123774,309880,FURNACE HILL HOLSTEINS,South Lebanon Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,150,671.21,480 SCHAEFFER RD,"LEBANON, PA 17042-9741","Goats, meat - Buck - 200 lbs"
775323,FURNACE HILL HOLSTEINS,PAG123774,309880,FURNACE HILL HOLSTEINS,South Lebanon Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,150,671.21,480 SCHAEFFER RD,"LEBANON, PA 17042-9741",Light Horses & Mules - Foal (0-6 mos) - 190 lbs (80-300)
764609,A & L FARMS,PAG123775,309726,LINFORD SNYDER,Upper Bern Twp,Berks,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/11/2014,93.70,416.60,3304 MOUNTAIN RD,"HAMBURG, PA 19526-7910",Beef - Finishing (8-24 mos) - 950 lbs (500-1400)
764609,A & L FARMS,PAG123775,309726,LINFORD SNYDER,Upper Bern Twp,Berks,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/11/2014,93.70,416.60,3304 MOUNTAIN RD,"HAMBURG, PA 19526-7910",Poultry - Chickens - Layer (18-105 wks) - 3.15 lbs (weighted avg)
764609,A & L FARMS,PAG123775,309726,LINFORD SNYDER,Upper Bern Twp,Berks,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/11/2014,93.70,416.60,3304 MOUNTAIN RD,"HAMBURG, PA 19526-7910","Sheep, smaller breed - Ewe - 150 lbs"
629611,BLUE MOUNTAIN FINISHING FARM CAFO,PAG123776,225776,BLEVINS BLUE MTN FINISHING FARM LLC,Lurgan Twp,Franklin,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,12/11/2014,56,629.26,10315 OTTERBEIN CHURCH RD,"NEWBURG, PA 17240-9630",Swine - Grow finish - 155 lbs (45-265)
571747,WILLOW HILL FARM CAFO,PAG123777,216104,COUNTRY VIEW FAMILY FARMS LLC,Metal Twp,Franklin,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,1,2978.60,12598 CREEK RD,"FANNETTSBURG, PA 17221-9707",Swine - Grow finish - 155 lbs (45-265)
571747,WILLOW HILL FARM CAFO,PAG123777,216104,COUNTRY VIEW FAMILY FARMS LLC,Metal Twp,Franklin,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,1,2978.60,12598 CREEK RD,"FANNETTSBURG, PA 17221-9707",Swine - Gestating Sow - 400 lbs
571747,WILLOW HILL FARM CAFO,PAG123777,216104,COUNTRY VIEW FAMILY FARMS LLC,Metal Twp,Franklin,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,1,2978.60,12598 CREEK RD,"FANNETTSBURG, PA 17221-9707",Swine - Sow and litter - 470 lbs
571747,WILLOW HILL FARM CAFO,PAG123777,216104,COUNTRY VIEW FAMILY FARMS LLC,Metal Twp,Franklin,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,1,2978.60,12598 CREEK RD,"FANNETTSBURG, PA 17221-9707",Swine - Boar - 450 lbs
775711,ZIMMERMAN POULTRY FARM,PAG123779,350891,ZIMMERMAN JUSTIN L,Tyrone Twp,Perry,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,07/25/2019,1284.90,404.25,684 GREENS VALLEY ROAD,"LANDISBURG, PA 17040","Poultry - Chickens - Layer, brown egg (20-105 wks) - 4.00 lbs (3.3-4.7)"
775581,ROBERT L BRUBAKER CAMP ROAD FARM,PAG123780,279748,BRUBAKER ROBERT L JR,Mount Joy Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,06/12/2014,35.30,427.40,2205 CAMP ROAD,"MANHEIM, PA 17545","Poultry - Chickens - Broiler, large (0-53 days) - 3.0 lbs (0.09-6.0)"
700420,LEON ZIMMERMAN FARM,PAG123781,161694,ZIMMERMAN LEON RAY,East Donegal Twp,Lancaster,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,PAG-12 CAFO Permit,04/24/2014,267,1115.20,2011 MAYTOWN RD,"ELIZABETHTOWN, PA 17022-9769",Beef - Finishing (8-24 mos) - 950 lbs (500-1400)
700420,LEON ZIMMERMAN FARM,PAG123781,161694,ZIMMERMAN LEON RAY,East Donegal Twp,Lancaster,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,PAG-12 CAFO Permit,04/24/2014,267,1115.20,2011 MAYTOWN RD,"ELIZABETHTOWN, PA 17022-9769",Swine - Grow finish - 155 lbs (45-265)
700420,LEON ZIMMERMAN FARM,PAG123781,161694,ZIMMERMAN LEON RAY,East Donegal Twp,Lancaster,SCRO,Concentrated Animal Feed Operations Indiv NPDES Pmt,PAG-12 CAFO Permit,04/24/2014,267,1115.20,2011 MAYTOWN RD,"ELIZABETHTOWN, PA 17022-9769",Poultry - Chickens - Pullet (0-18 wks) - 1.42 lbs (0.08-2.75)
777444,BIVOUAC SOW FARM,PAG123782,311673,CFC FULTON PROP LLC,Ayr Twp,Fulton,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,07/14/2015,1,2971.80,15197 GREAT COVE ROAD,"BIG COVE TANNERY, PA 17212",Swine - Grow finish - 155 lbs (45-265)
777444,BIVOUAC SOW FARM,PAG123782,311673,CFC FULTON PROP LLC,Ayr Twp,Fulton,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,07/14/2015,1,2971.80,15197 GREAT COVE ROAD,"BIG COVE TANNERY, PA 17212",Swine - Gestating Sow - 400 lbs
777444,BIVOUAC SOW FARM,PAG123782,311673,CFC FULTON PROP LLC,Ayr Twp,Fulton,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,07/14/2015,1,2971.80,15197 GREAT COVE ROAD,"BIG COVE TANNERY, PA 17212",Swine - Sow and litter - 470 lbs
777444,BIVOUAC SOW FARM,PAG123782,311673,CFC FULTON PROP LLC,Ayr Twp,Fulton,SCRO,"Water Quality Mgmt Part II, Manure Storage Fac for CAFO",PAG-12 CAFO Permit,07/14/2015,1,2971.80,15197 GREAT COVE ROAD,"BIG COVE TANNERY, PA 17212",Swine - Grow finish - 155 lbs (45-265)
777444,BIVOUAC SOW FARM,PAG123782,311673,CFC FULTON PROP LLC,Ayr Twp,Fulton,SCRO,"Water Quality Mgmt Part II, Manure Storage Fac for CAFO",PAG-12 CAFO Permit,07/14/2015,1,2971.80,15197 GREAT COVE ROAD,"BIG COVE TANNERY, PA 17212",Swine - Gestating Sow - 400 lbs
777444,BIVOUAC SOW FARM,PAG123782,311673,CFC FULTON PROP LLC,Ayr Twp,Fulton,SCRO,"Water Quality Mgmt Part II, Manure Storage Fac for CAFO",PAG-12 CAFO Permit,07/14/2015,1,2971.80,15197 GREAT COVE ROAD,"BIG COVE TANNERY, PA 17212",Swine - Sow and litter - 470 lbs
679150,MEADOW VISTA FARMS,PAG123783,220313,MEADOW VISTA FARMS LLC,Conoy Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,05/23/2014,971,1296.50,166 RISSER RD,"BAINBRIDGE, PA 17502-9407",Dairy - Holstein/Brown Swiss - Cow - 1300 lbs
679150,MEADOW VISTA FARMS,PAG123783,220313,MEADOW VISTA FARMS LLC,Conoy Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,05/23/2014,971,1296.50,166 RISSER RD,"BAINBRIDGE, PA 17502-9407",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 900 lbs (650-1150)
679150,MEADOW VISTA FARMS,PAG123783,220313,MEADOW VISTA FARMS LLC,Conoy Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,05/23/2014,971,1296.50,166 RISSER RD,"BAINBRIDGE, PA 17502-9407",Dairy - Holstein/Brown Swiss - Calf (0-1 yr) - 375 lbs (100-650)
779500,TODD CHESTNUT FARM,PAG123784,313085,TODD CHESTNUT,Upper Mifflin Twp,Cumberland,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,09/26/2014,760.50,931.50,910 BRIDGEWATER RD,"NEWVILLE, PA 17241-8507",Beef - Finishing (8-24 mos) - 950 lbs (500-1400)
779500,TODD CHESTNUT FARM,PAG123784,313085,TODD CHESTNUT,Upper Mifflin Twp,Cumberland,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,09/26/2014,760.50,931.50,910 BRIDGEWATER RD,"NEWVILLE, PA 17241-8507",Swine - Grow finish - 155 lbs (45-265)
779500,TODD CHESTNUT FARM,PAG123784,313085,TODD CHESTNUT,Upper Mifflin Twp,Cumberland,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,09/26/2014,760.50,931.50,910 BRIDGEWATER RD,"NEWVILLE, PA 17241-8507","Poultry - Chickens - Broiler, large (0-53 days) - 3.0 lbs (0.09-6.0)"
685875,EAST DONEGAL POULTRY FARM,PAG123785,139862,NOAH W KREIDER & SONS LLP,East Donegal Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,05/27/2015,419.50,6772.50,1104 COLEBROOK RD,"MOUNT JOY, PA 17552-9007",Poultry - Chickens - Layer (18-65 wks) - 3.10 lbs (2.75-3.45)
565765,MASON DIXON FARMS CAFO,PAG123786,4399,MASON DIXON FARMS INC,Freedom Twp,Adams,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,08/12/2014,550.90,4738.35,1750 MASON DIXON RD,"GETTYSBURG, PA 17325-7127",Dairy - Holstein/Brown Swiss - Cow - 1300 lbs
565765,MASON DIXON FARMS CAFO,PAG123786,4399,MASON DIXON FARMS INC,Freedom Twp,Adams,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,08/12/2014,550.90,4738.35,1750 MASON DIXON RD,"GETTYSBURG, PA 17325-7127",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 900 lbs (650-1150)
565765,MASON DIXON FARMS CAFO,PAG123786,4399,MASON DIXON FARMS INC,Freedom Twp,Adams,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,08/12/2014,550.90,4738.35,1750 MASON DIXON RD,"GETTYSBURG, PA 17325-7127",Dairy - Holstein/Brown Swiss - Calf (0-1 yr) - 375 lbs (100-650)
778906,GERRY & JEVIN KREADY FARM,PAG123787,313857,GERRY KREADY,Rapho Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,10/08/2014,109.50,345.13,1113 N COLEBROOK RD,"MANHEIM, PA 17545-8122",Beef - Calf (0-8 mos) - 300 lbs (100-500)
778906,GERRY & JEVIN KREADY FARM,PAG123787,313857,GERRY KREADY,Rapho Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,10/08/2014,109.50,345.13,1113 N COLEBROOK RD,"MANHEIM, PA 17545-8122",Beef - Cow - 1400 lbs
778906,GERRY & JEVIN KREADY FARM,PAG123787,313857,GERRY KREADY,Rapho Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,10/08/2014,109.50,345.13,1113 N COLEBROOK RD,"MANHEIM, PA 17545-8122","Poultry - Chickens - Broiler, large (0-53 days) - 3.0 lbs (0.09-6.0)"
670951,MOUNT PLEASANT POULTRY FARM,PAG123788,139862,NOAH W KREIDER & SONS LLP,South Annville Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,10/09/2014,80.30,7503,1486 MOUNT PLEASANT RD,"LEBANON, PA 17042-4808",Poultry - Chickens - Layer (18-105 wks) - 3.15 lbs (weighted avg)
556170,KREIDER FARMS MANHEIM,PAG123789,139862,NOAH W KREIDER & SONS LLP,Penn Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,10/08/2014,1660.30,14180.95,525 INDIAN VILLAGE RD,"MANHEIM, PA 17545-9385",Dairy - Holstein/Brown Swiss - Cow - 1300 lbs
556170,KREIDER FARMS MANHEIM,PAG123789,139862,NOAH W KREIDER & SONS LLP,Penn Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,10/08/2014,1660.30,14180.95,525 INDIAN VILLAGE RD,"MANHEIM, PA 17545-9385",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 900 lbs (650-1150)
556170,KREIDER FARMS MANHEIM,PAG123789,139862,NOAH W KREIDER & SONS LLP,Penn Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,10/08/2014,1660.30,14180.95,525 INDIAN VILLAGE RD,"MANHEIM, PA 17545-9385",Poultry - Chickens - Layer (18-105 wks) - 3.15 lbs (weighted avg)
688895,WALNUT RUN FARMS,PAG123790,227051,CARL G & JOHN G MYER,Penn Twp,Lancaster,SCRO,"Water Quality Mgmt Part II, Manure Storage Fac for CAFO",PAG-12 CAFO Permit,10/26/2017,1161.60,1380.36,292 ELM RD,"LITITZ, PA 17543-9450",Dairy - Holstein/Brown Swiss - Cow - 1300 lbs
688895,WALNUT RUN FARMS,PAG123790,227051,CARL G & JOHN G MYER,Penn Twp,Lancaster,SCRO,"Water Quality Mgmt Part II, Manure Storage Fac for CAFO",PAG-12 CAFO Permit,10/26/2017,1161.60,1380.36,292 ELM RD,"LITITZ, PA 17543-9450",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 900 lbs (650-1150)
688895,WALNUT RUN FARMS,PAG123790,227051,CARL G & JOHN G MYER,Penn Twp,Lancaster,SCRO,"Water Quality Mgmt Part II, Manure Storage Fac for CAFO",PAG-12 CAFO Permit,10/26/2017,1161.60,1380.36,292 ELM RD,"LITITZ, PA 17543-9450",Dairy - Holstein/Brown Swiss - Calf (0-1 yr) - 375 lbs (100-650)
780378,MIKE CASSEL FARM,PAG123791,314683,MIKE CASSEL,Penn Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,10/20/2014,245.70,475.43,259 AUCTION RD,"MANHEIM, PA 17545-9744",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 900 lbs (650-1150)
780378,MIKE CASSEL FARM,PAG123791,314683,MIKE CASSEL,Penn Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,10/20/2014,245.70,475.43,259 AUCTION RD,"MANHEIM, PA 17545-9744",Swine - Grow finish - 155 lbs (45-265)
780378,MIKE CASSEL FARM,PAG123791,314683,MIKE CASSEL,Penn Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,10/20/2014,245.70,475.43,259 AUCTION RD,"MANHEIM, PA 17545-9744","Poultry - Chickens - Broiler, large (0-53 days) - 3.0 lbs (0.09-6.0)"
723092,YIPPEE FARMS,PAG123792,248737,YIPPEE FARM,Rapho Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,12/14/2017,665,3678.30,1103 IRON BRIDGE RD,"MOUNT JOY, PA 17552-9241",Dairy - Holstein/Brown Swiss - Cow - 1300 lbs
723092,YIPPEE FARMS,PAG123792,248737,YIPPEE FARM,Rapho Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,12/14/2017,665,3678.30,1103 IRON BRIDGE RD,"MOUNT JOY, PA 17552-9241",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 900 lbs (650-1150)
723092,YIPPEE FARMS,PAG123792,248737,YIPPEE FARM,Rapho Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,12/14/2017,665,3678.30,1103 IRON BRIDGE RD,"MOUNT JOY, PA 17552-9241",Dairy - Holstein/Brown Swiss - Calf (0-1 yr) - 375 lbs (100-650)
696533,PENN NATIONAL OF GRANTVILLE,PAG123793,308852,GLP CAPITAL LP,East Hanover Twp,Dauphin,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,11/07/2014,1,1300,777 HOLLYWOOD BLVD,"GRANTVILLE, PA 17028-9237",Light Horses & Mules - Two Year Old (24-36 mos) - 900 lbs (800-1000)
782069,"JOE JURGIELEWICZ & SON, LTD - HOOVER FARM",PAG123794,146593,JOE JURGIELEWICZ & SON LTD,Centre Twp,Berks,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,01/29/2015,1,168.28,3051 BERNE RD,"HAMBURG, PA 19526-8060",Poultry - Duck (0-43 days) - 3.56 lbs (0.11-7)
783105,PIGEON HILL FARM,PAG123795,315903,PIGEON HILL FARMS LLC,Jackson Twp,York,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,02/05/2015,1,365.57,9078 ORCHARD RD,"SPRING GROVE, PA 17362-8651",Beef - Finishing (8-24 mos) - 950 lbs (500-1400)
783105,PIGEON HILL FARM,PAG123795,315903,PIGEON HILL FARMS LLC,Jackson Twp,York,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,02/05/2015,1,365.57,9078 ORCHARD RD,"SPRING GROVE, PA 17362-8651",Poultry - Chickens - Pullet (0-18 wks) - 1.42 lbs (0.08-2.75)
705870,MEADOW LANE DAIRY,PAG123798,260374,MEADOW LANE DAIRY,Manor Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,02/06/2015,816.20,1144.36,3392 BLUE ROCK RD,"LANCASTER, PA 17603-9499",Dairy - Holstein/Brown Swiss - Cow - 1300 lbs
705870,MEADOW LANE DAIRY,PAG123798,260374,MEADOW LANE DAIRY,Manor Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,02/06/2015,816.20,1144.36,3392 BLUE ROCK RD,"LANCASTER, PA 17603-9499",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 900 lbs (650-1150)
705870,MEADOW LANE DAIRY,PAG123798,260374,MEADOW LANE DAIRY,Manor Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,02/06/2015,816.20,1144.36,3392 BLUE ROCK RD,"LANCASTER, PA 17603-9499",Dairy - Holstein/Brown Swiss - Calf (0-1 yr) - 375 lbs (100-650)
705870,MEADOW LANE DAIRY,PAG123798,260374,MEADOW LANE DAIRY,Manor Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,02/06/2015,816.20,1144.36,3392 BLUE ROCK RD,"LANCASTER, PA 17603-9499","Poultry - Chickens - Broiler, large (0-53 days) - 3.0 lbs (0.09-6.0)"
783681,GREG KENNARD POULTRY OPERATION,PAG123799,317457,GREG KENNARD,Lower Chanceford Twp,York,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/09/2015,73.60,332.17,1277 BRIDGETON RD,"AIRVILLE, PA 17302-9210","Poultry - Chickens - Broiler, large (0-53 days) - 3.0 lbs (0.09-6.0)"
783681,GREG KENNARD POULTRY OPERATION,PAG123799,317457,GREG KENNARD,Lower Chanceford Twp,York,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/09/2015,73.60,332.17,1277 BRIDGETON RD,"AIRVILLE, PA 17302-9210",Light Horses & Mules - Mature - 1100 lbs
784335,ZACH AKERS FARM,PAG123800,317495,AKERS ZACHARY M,Monroe Twp,Bedford,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,06/01/2015,101,147.99,339 AKERS RD,"CLEARVILLE, PA 15535-5164",Beef - Calf (0-8 mos) - 300 lbs (100-500)
784335,ZACH AKERS FARM,PAG123800,317495,AKERS ZACHARY M,Monroe Twp,Bedford,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,06/01/2015,101,147.99,339 AKERS RD,"CLEARVILLE, PA 15535-5164",Beef - Cow - 1400 lbs
784335,ZACH AKERS FARM,PAG123800,317495,AKERS ZACHARY M,Monroe Twp,Bedford,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,06/01/2015,101,147.99,339 AKERS RD,"CLEARVILLE, PA 15535-5164",Poultry - Duck (0-43 days) - 3.56 lbs (0.11-7)
784335,ZACH AKERS FARM,PAG123800,317495,AKERS ZACHARY M,Monroe Twp,Bedford,SCRO,"Water Quality Mgmt Part II, Manure Storage Fac for CAFO",PAG-12 CAFO Permit,06/01/2015,101,147.99,339 AKERS RD,"CLEARVILLE, PA 15535-5164",Beef - Calf (0-8 mos) - 300 lbs (100-500)
784335,ZACH AKERS FARM,PAG123800,317495,AKERS ZACHARY M,Monroe Twp,Bedford,SCRO,"Water Quality Mgmt Part II, Manure Storage Fac for CAFO",PAG-12 CAFO Permit,06/01/2015,101,147.99,339 AKERS RD,"CLEARVILLE, PA 15535-5164",Beef - Cow - 1400 lbs
784335,ZACH AKERS FARM,PAG123800,317495,AKERS ZACHARY M,Monroe Twp,Bedford,SCRO,"Water Quality Mgmt Part II, Manure Storage Fac for CAFO",PAG-12 CAFO Permit,06/01/2015,101,147.99,339 AKERS RD,"CLEARVILLE, PA 15535-5164",Poultry - Duck (0-43 days) - 3.56 lbs (0.11-7)
784285,MELVIN L. BRICKER CAFO,PAG123801,317874,NORTH MTN GOBBLER,Hamilton Twp,Franklin,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/20/2018,1,447.89,6429 FORT MCCORD ROAD,"CHAMBERSBURG, PA 17202",Poultry - Turkey - Hen (0-12 wks) - 7.1 lbs (0.12-14)
573653,GREEN VALLEY FARM CAFO,PAG123802,332756,GREEN VALLEY SWINE LLC,North Codorus Twp,York,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,02/16/2017,1,1892.79,2266 JUNCTION RD,"SEVEN VALLEYS, PA 17360-8605",Swine - Wean to finish - 140 lbs (15-265)
573653,GREEN VALLEY FARM CAFO,PAG123802,332756,GREEN VALLEY SWINE LLC,North Codorus Twp,York,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,02/16/2017,1,1892.79,2266 JUNCTION RD,"SEVEN VALLEYS, PA 17360-8605",Swine - Gestating Sow - 400 lbs
573653,GREEN VALLEY FARM CAFO,PAG123802,332756,GREEN VALLEY SWINE LLC,North Codorus Twp,York,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,02/16/2017,1,1892.79,2266 JUNCTION RD,"SEVEN VALLEYS, PA 17360-8605",Swine - Sow and litter - 470 lbs
573653,GREEN VALLEY FARM CAFO,PAG123802,332756,GREEN VALLEY SWINE LLC,North Codorus Twp,York,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,02/16/2017,1,1892.79,2266 JUNCTION RD,"SEVEN VALLEYS, PA 17360-8605",Swine - Boar - 450 lbs
